geo_id,geography,date_start,date_end,platform_and_product,facet,level,variable,cluster_name,value
FR,country,2025-08-04,2025-08-11,Claude AI (Free and Pro),onet_task,0,onet_task_pct,"compute dimensions, areas, volumes, and weights.",0.117293797503988
FR,country,2025-08-04,2025-08-11,Claude AI (Free and Pro),onet_task,0,onet_task_count,"conduct classes, workshops, and demonstrations to teach principles, techniques, or methods in subjects, such as basic english language skills, life skills, and workforce entry skills.",74.0
FR,country,2025-08-04,2025-08-11,Claude AI (Free and Pro),onet_task,0,onet_task_pct,"conduct classes, workshops, and demonstrations to teach principles, techniques, or methods in subjects, such as basic english language skills, life skills, and workforce entry skills.",0.34718964061180446
FR,country,2025-08-04,2025-08-11,Claude AI (Free and Pro),onet_task,0,onet_task_count,"conduct classes, workshops, and demonstrations, and provide individual instruction to teach topics and skills such as cooking, dancing, writing, physical fitness, photography, personal finance, and flying.",89.0
FR,country,2025-08-04,2025-08-11,Claude AI (Free and Pro),onet_task,0,onet_task_pct,"conduct classes, workshops, and demonstrations, and provide individual instruction to teach topics and skills such as cooking, dancing, writing, physical fitness, photography, personal finance, and flying.",0.4175659191141972
FR,country,2025-08-04,2025-08-11,Claude AI (Free and Pro),onet_task,0,onet_task_count,"conduct historical research, and publish or present findings and theories.",17.0
FR,country,2025-08-04,2025-08-11,Claude AI (Free and Pro),onet_task,0,onet_task_pct,"conduct historical research, and publish or present findings and theories.",0.07975978230271183
FR,country,2025-08-04,2025-08-11,Claude AI (Free and Pro),onet_task,0,onet_task_count,conduct internet-based and library research.,83.0
FR,country,2025-08-04,2025-08-11,Claude AI (Free and Pro),onet_task,0,onet_task_pct,conduct internet-based and library research.,0.3894154077132401
FR,country,2025-08-04,2025-08-11,Claude AI (Free and Pro),onet_task,0,onet_task_count,"conduct logical analyses of business, scientific, engineering, and other technical problems, formulating mathematical models of problems for solution by computers.",56.0
FR,country,2025-08-04,2025-08-11,Claude AI (Free and Pro),onet_task,0,onet_task_pct,"conduct logical analyses of business, scientific, engineering, and other technical problems, formulating mathematical models of problems for solution by computers.",0.2627381064089331
FR,country,2025-08-04,2025-08-11,Claude AI (Free and Pro),onet_task,0,onet_task_count,"conduct research in a particular field of knowledge and present findings in professional journals, books, electronic media, or at professional conferences.",21.0
FR,country,2025-08-04,2025-08-11,Claude AI (Free and Pro),onet_task,0,onet_task_pct,"conduct research in a particular field of knowledge and present findings in professional journals, books, electronic media, or at professional conferences.",0.09852678990334991
FR,country,2025-08-04,2025-08-11,Claude AI (Free and Pro),onet_task,0,onet_task_count,"conduct research in a particular field of knowledge and publish findings in books, professional journals, or electronic media.",17.0
FR,country,2025-08-04,2025-08-11,Claude AI (Free and Pro),onet_task,0,onet_task_pct,"conduct research in a particular field of knowledge and publish findings in books, professional journals, or electronic media.",0.07975978230271183
FR,country,2025-08-04,2025-08-11,Claude AI (Free and Pro),onet_task,0,onet_task_count,"conduct research in a particular field of knowledge and publish findings in professional journals, books, or electronic media.",43.0
FR,country,2025-08-04,2025-08-11,Claude AI (Free and Pro),onet_task,0,onet_task_pct,"conduct research in a particular field of knowledge and publish findings in professional journals, books, or electronic media.",0.20174533170685935
FR,country,2025-08-04,2025-08-11,Claude AI (Free and Pro),onet_task,0,onet_task_count,"conduct research in a particular field of knowledge and publish findings in scholarly journals, books, or electronic media.",23.0
FR,country,2025-08-04,2025-08-11,Claude AI (Free and Pro),onet_task,0,onet_task_pct,"conduct research in a particular field of knowledge and publish findings in scholarly journals, books, or electronic media.",0.10791029370366895
FR,country,2025-08-04,2025-08-11,Claude AI (Free and Pro),onet_task,0,onet_task_count,conduct research to gather information about survey topics.,49.0
FR,country,2025-08-04,2025-08-11,Claude AI (Free and Pro),onet_task,0,onet_task_pct,conduct research to gather information about survey topics.,0.22989584310781647
FR,country,2025-08-04,2025-08-11,Claude AI (Free and Pro),onet_task,0,onet_task_count,"conduct research, compile data, and prepare papers for consideration and presentation by executives, committees, and boards of directors.",16.0
FR,country,2025-08-04,2025-08-11,Claude AI (Free and Pro),onet_task,0,onet_task_pct,"conduct research, compile data, and prepare papers for consideration and presentation by executives, committees, and boards of directors.",0.07506803040255232
FR,country,2025-08-04,2025-08-11,Claude AI (Free and Pro),onet_task,0,onet_task_count,"conduct searches to find needed information, using such sources as the internet.",113.0
FR,country,2025-08-04,2025-08-11,Claude AI (Free and Pro),onet_task,0,onet_task_pct,"conduct searches to find needed information, using such sources as the internet.",0.5301679647180257
FR,country,2025-08-04,2025-08-11,Claude AI (Free and Pro),onet_task,0,onet_task_count,confer with clients regarding the nature of the information processing or computation needs a computer program is to address.,160.0
FR,country,2025-08-04,2025-08-11,Claude AI (Free and Pro),onet_task,0,onet_task_pct,confer with clients regarding the nature of the information processing or computation needs a computer program is to address.,0.7506803040255232
FR,country,2025-08-04,2025-08-11,Claude AI (Free and Pro),onet_task,0,onet_task_count,"confer with clients to develop strategies for their careers, and to explain actions taken on their behalf.",20.0
FR,country,2025-08-04,2025-08-11,Claude AI (Free and Pro),onet_task,0,onet_task_pct,"confer with clients to develop strategies for their careers, and to explain actions taken on their behalf.",0.0938350380031904
FR,country,2025-08-04,2025-08-11,Claude AI (Free and Pro),onet_task,0,onet_task_count,configure servers to meet functional specifications.,42.0
FR,country,2025-08-04,2025-08-11,Claude AI (Free and Pro),onet_task,0,onet_task_pct,configure servers to meet functional specifications.,0.19705357980669982
FR,country,2025-08-04,2025-08-11,Claude AI (Free and Pro),onet_task,0,onet_task_count,consult with and assist computer operators or system analysts to define and resolve problems in running computer programs.,26.0
FR,country,2025-08-04,2025-08-11,Claude AI (Free and Pro),onet_task,0,onet_task_pct,consult with and assist computer operators or system analysts to define and resolve problems in running computer programs.,0.12198554940414749
FR,country,2025-08-04,2025-08-11,Claude AI (Free and Pro),onet_task,0,onet_task_count,consult with multiple stakeholders to define requirements and implement online features.,71.0
FR,country,2025-08-04,2025-08-11,Claude AI (Free and Pro),onet_task,0,onet_task_pct,consult with multiple stakeholders to define requirements and implement online features.,0.3331143849113259
FR,country,2025-08-04,2025-08-11,Claude AI (Free and Pro),onet_task,0,onet_task_count,"consult with users, management, vendors, and technicians to assess computing needs and system requirements.",15.0
FR,country,2025-08-04,2025-08-11,Claude AI (Free and Pro),onet_task,0,onet_task_pct,"consult with users, management, vendors, and technicians to assess computing needs and system requirements.",0.0703762785023928
FR,country,2025-08-04,2025-08-11,Claude AI (Free and Pro),onet_task,0,onet_task_count,correct errors by making appropriate changes and rechecking the program to ensure that the desired results are produced.,468.0
FR,country,2025-08-04,2025-08-11,Claude AI (Free and Pro),onet_task,0,onet_task_pct,correct errors by making appropriate changes and rechecking the program to ensure that the desired results are produced.,2.1957398892746554
FR,country,2025-08-04,2025-08-11,Claude AI (Free and Pro),onet_task,0,onet_task_count,"counsel clients on personal and family financial problems, such as excessive spending or borrowing of funds.",16.0
FR,country,2025-08-04,2025-08-11,Claude AI (Free and Pro),onet_task,0,onet_task_pct,"counsel clients on personal and family financial problems, such as excessive spending or borrowing of funds.",0.07506803040255232
FR,country,2025-08-04,2025-08-11,Claude AI (Free and Pro),onet_task,0,onet_task_count,"counsel individuals and groups on basic rules of good nutrition, healthy eating habits, and nutrition monitoring to improve their quality of life.",45.0
FR,country,2025-08-04,2025-08-11,Claude AI (Free and Pro),onet_task,0,onet_task_pct,"counsel individuals and groups on basic rules of good nutrition, healthy eating habits, and nutrition monitoring to improve their quality of life.",0.21112883550717837
FR,country,2025-08-04,2025-08-11,Claude AI (Free and Pro),onet_task,0,onet_task_count,counsel workers about job and career-related issues.,21.0
FR,country,2025-08-04,2025-08-11,Claude AI (Free and Pro),onet_task,0,onet_task_pct,counsel workers about job and career-related issues.,0.09852678990334991
FR,country,2025-08-04,2025-08-11,Claude AI (Free and Pro),onet_task,0,onet_task_count,create custom illustrations or other graphic elements.,16.0
FR,country,2025-08-04,2025-08-11,Claude AI (Free and Pro),onet_task,0,onet_task_pct,create custom illustrations or other graphic elements.,0.07506803040255232
FR,country,2025-08-04,2025-08-11,Claude AI (Free and Pro),onet_task,0,onet_task_count,"create finished art work as decoration, or to elucidate or substitute for spoken or written messages.",32.0
FR,country,2025-08-04,2025-08-11,Claude AI (Free and Pro),onet_task,0,onet_task_pct,"create finished art work as decoration, or to elucidate or substitute for spoken or written messages.",0.15013606080510464
FR,country,2025-08-04,2025-08-11,Claude AI (Free and Pro),onet_task,0,onet_task_count,design and create special programs for tasks such as statistical analysis and data entry and cleaning.,22.0
FR,country,2025-08-04,2025-08-11,Claude AI (Free and Pro),onet_task,0,onet_task_pct,design and create special programs for tasks such as statistical analysis and data entry and cleaning.,0.10321854180350944
FR,country,2025-08-04,2025-08-11,Claude AI (Free and Pro),onet_task,0,onet_task_count,"design complex graphics and animation, using independent judgment, creativity, and computer equipment.",18.0
FR,country,2025-08-04,2025-08-11,Claude AI (Free and Pro),onet_task,0,onet_task_pct,"design complex graphics and animation, using independent judgment, creativity, and computer equipment.",0.08445153420287135
FR,country,2025-08-04,2025-08-11,Claude AI (Free and Pro),onet_task,0,onet_task_count,"design database applications, such as interfaces, data transfer mechanisms, global temporary tables, data partitions, and function-based indexes to enable efficient access of the generic database structure.",24.0
FR,country,2025-08-04,2025-08-11,Claude AI (Free and Pro),onet_task,0,onet_task_pct,"design database applications, such as interfaces, data transfer mechanisms, global temporary tables, data partitions, and function-based indexes to enable efficient access of the generic database structure.",0.11260204560382847
FR,country,2025-08-04,2025-08-11,Claude AI (Free and Pro),onet_task,0,onet_task_count,"design databases to support business applications, ensuring system scalability, security, performance and reliability.",31.0
FR,country,2025-08-04,2025-08-11,Claude AI (Free and Pro),onet_task,0,onet_task_pct,"design databases to support business applications, ensuring system scalability, security, performance and reliability.",0.1454443089049451
FR,country,2025-08-04,2025-08-11,Claude AI (Free and Pro),onet_task,0,onet_task_count,"design, build, or maintain web sites, using authoring or scripting languages, content creation tools, management tools, and digital media.",433.0
FR,country,2025-08-04,2025-08-11,Claude AI (Free and Pro),onet_task,0,onet_task_pct,"design, build, or maintain web sites, using authoring or scripting languages, content creation tools, management tools, and digital media.",2.031528572769072
FR,country,2025-08-04,2025-08-11,Claude AI (Free and Pro),onet_task,0,onet_task_count,"design, develop and modify software systems, using scientific analysis and mathematical models to predict and measure outcome and consequences of design.",67.0
FR,country,2025-08-04,2025-08-11,Claude AI (Free and Pro),onet_task,0,onet_task_pct,"design, develop and modify software systems, using scientific analysis and mathematical models to predict and measure outcome and consequences of design.",0.3143473773106878
FR,country,2025-08-04,2025-08-11,Claude AI (Free and Pro),onet_task,0,onet_task_count,"determine existence and amount of liability according to current laws, administrative and judicial precedents, and available evidence.",23.0
FR,country,2025-08-04,2025-08-11,Claude AI (Free and Pro),onet_task,0,onet_task_pct,"determine existence and amount of liability according to current laws, administrative and judicial precedents, and available evidence.",0.10791029370366895
FR,country,2025-08-04,2025-08-11,Claude AI (Free and Pro),onet_task,0,onet_task_count,"determine sources of web page or server problems, and take action to correct such problems.",101.0
FR,country,2025-08-04,2025-08-11,Claude AI (Free and Pro),onet_task,0,onet_task_pct,"determine sources of web page or server problems, and take action to correct such problems.",0.47386694191611145
FR,country,2025-08-04,2025-08-11,Claude AI (Free and Pro),onet_task,0,onet_task_count,"determine supplementary virtual features, such as currency, item catalog, menu design, and audio direction.",15.0
FR,country,2025-08-04,2025-08-11,Claude AI (Free and Pro),onet_task,0,onet_task_pct,"determine supplementary virtual features, such as currency, item catalog, menu design, and audio direction.",0.0703762785023928
FR,country,2025-08-04,2025-08-11,Claude AI (Free and Pro),onet_task,0,onet_task_count,"develop and direct software system testing and validation procedures, programming, and documentation.",17.0
FR,country,2025-08-04,2025-08-11,Claude AI (Free and Pro),onet_task,0,onet_task_pct,"develop and direct software system testing and validation procedures, programming, and documentation.",0.07975978230271183
FR,country,2025-08-04,2025-08-11,Claude AI (Free and Pro),onet_task,0,onet_task_count,develop application-specific software.,55.0
FR,country,2025-08-04,2025-08-11,Claude AI (Free and Pro),onet_task,0,onet_task_pct,develop application-specific software.,0.25804635450877356
FR,country,2025-08-04,2025-08-11,Claude AI (Free and Pro),onet_task,0,onet_task_count,"develop briefings, brochures, multimedia presentations, web pages, promotional products, technical illustrations, and computer artwork for use in products, technical manuals, literature, newsletters, and slide shows.",121.0
FR,country,2025-08-04,2025-08-11,Claude AI (Free and Pro),onet_task,0,onet_task_pct,"develop briefings, brochures, multimedia presentations, web pages, promotional products, technical illustrations, and computer artwork for use in products, technical manuals, literature, newsletters, and slide shows.",0.5677019799193018
FR,country,2025-08-04,2025-08-11,Claude AI (Free and Pro),onet_task,0,onet_task_count,develop concepts or creative ideas for craft objects.,30.0
FR,country,2025-08-04,2025-08-11,Claude AI (Free and Pro),onet_task,0,onet_task_pct,develop concepts or creative ideas for craft objects.,0.1407525570047856
FR,country,2025-08-04,2025-08-11,Claude AI (Free and Pro),onet_task,0,onet_task_count,develop curricula and plan course content and methods of instruction.,22.0
FR,country,2025-08-04,2025-08-11,Claude AI (Free and Pro),onet_task,0,onet_task_pct,develop curricula and plan course content and methods of instruction.,0.10321854180350944
FR,country,2025-08-04,2025-08-11,Claude AI (Free and Pro),onet_task,0,onet_task_count,"develop factors such as themes, plots, characterizations, psychological analyses, historical environments, action, and dialogue, to create material.",36.0
FR,country,2025-08-04,2025-08-11,Claude AI (Free and Pro),onet_task,0,onet_task_pct,"develop factors such as themes, plots, characterizations, psychological analyses, historical environments, action, and dialogue, to create material.",0.1689030684057427
FR,country,2025-08-04,2025-08-11,Claude AI (Free and Pro),onet_task,0,onet_task_count,develop instructional materials and conduct in-service and community-based educational programs.,15.0
FR,country,2025-08-04,2025-08-11,Claude AI (Free and Pro),onet_task,0,onet_task_pct,develop instructional materials and conduct in-service and community-based educational programs.,0.0703762785023928
FR,country,2025-08-04,2025-08-11,Claude AI (Free and Pro),onet_task,0,onet_task_count,develop instructional materials to be used by educators and instructors.,121.0
FR,country,2025-08-04,2025-08-11,Claude AI (Free and Pro),onet_task,0,onet_task_pct,develop instructional materials to be used by educators and instructors.,0.5677019799193018
FR,country,2025-08-04,2025-08-11,Claude AI (Free and Pro),onet_task,0,onet_task_count,"develop instructional materials, such as lesson plans, handouts, or examinations.",109.0
FR,country,2025-08-04,2025-08-11,Claude AI (Free and Pro),onet_task,0,onet_task_pct,"develop instructional materials, such as lesson plans, handouts, or examinations.",0.5114009571173876
FR,country,2025-08-04,2025-08-11,Claude AI (Free and Pro),onet_task,0,onet_task_count,develop methods for integrating different products so they work properly together such as customizing commercial databases to fit specific needs.,25.0
FR,country,2025-08-04,2025-08-11,Claude AI (Free and Pro),onet_task,0,onet_task_pct,develop methods for integrating different products so they work properly together such as customizing commercial databases to fit specific needs.,0.117293797503988
FR,country,2025-08-04,2025-08-11,Claude AI (Free and Pro),onet_task,0,onet_task_count,develop new software applications or customize existing applications to meet specific scientific project needs.,120.0
FR,country,2025-08-04,2025-08-11,Claude AI (Free and Pro),onet_task,0,onet_task_pct,develop new software applications or customize existing applications to meet specific scientific project needs.,0.5630102280191424
FR,country,2025-08-04,2025-08-11,Claude AI (Free and Pro),onet_task,0,onet_task_count,develop or apply data mining and machine learning algorithms.,85.0
FR,country,2025-08-04,2025-08-11,Claude AI (Free and Pro),onet_task,0,onet_task_pct,develop or apply data mining and machine learning algorithms.,0.3987989115135592
FR,country,2025-08-04,2025-08-11,Claude AI (Free and Pro),onet_task,0,onet_task_count,develop or implement procedures for ongoing web site revision.,20.0
FR,country,2025-08-04,2025-08-11,Claude AI (Free and Pro),onet_task,0,onet_task_pct,develop or implement procedures for ongoing web site revision.,0.0938350380031904
FR,country,2025-08-04,2025-08-11,Claude AI (Free and Pro),onet_task,0,onet_task_count,develop or maintain internal or external company web sites.,37.0
FR,country,2025-08-04,2025-08-11,Claude AI (Free and Pro),onet_task,0,onet_task_pct,develop or maintain internal or external company web sites.,0.17359482030590223
FR,country,2025-08-04,2025-08-11,Claude AI (Free and Pro),onet_task,0,onet_task_count,"develop system engineering, software engineering, system integration, or distributed system architectures.",15.0
FR,country,2025-08-04,2025-08-11,Claude AI (Free and Pro),onet_task,0,onet_task_pct,"develop system engineering, software engineering, system integration, or distributed system architectures.",0.0703762785023928
FR,country,2025-08-04,2025-08-11,Claude AI (Free and Pro),onet_task,0,onet_task_count,"develop teaching aids such as instructional software, multimedia visual aids, or study materials.",21.0
FR,country,2025-08-04,2025-08-11,Claude AI (Free and Pro),onet_task,0,onet_task_pct,"develop teaching aids such as instructional software, multimedia visual aids, or study materials.",0.09852678990334991
FR,country,2025-08-04,2025-08-11,Claude AI (Free and Pro),onet_task,0,onet_task_count,"develop teaching or training materials, such as handouts, study materials, or quizzes.",21.0
FR,country,2025-08-04,2025-08-11,Claude AI (Free and Pro),onet_task,0,onet_task_pct,"develop teaching or training materials, such as handouts, study materials, or quizzes.",0.09852678990334991
FR,country,2025-08-04,2025-08-11,Claude AI (Free and Pro),onet_task,0,onet_task_count,"develop transactional web applications, using web programming software and knowledge of programming languages, such as hypertext markup language (html) and extensible markup language (xml).",71.0
FR,country,2025-08-04,2025-08-11,Claude AI (Free and Pro),onet_task,0,onet_task_pct,"develop transactional web applications, using web programming software and knowledge of programming languages, such as hypertext markup language (html) and extensible markup language (xml).",0.3331143849113259
FR,country,2025-08-04,2025-08-11,Claude AI (Free and Pro),onet_task,0,onet_task_count,"develop web site maps, application models, image templates, or page templates that meet project goals, user needs, or industry standards.",19.0
FR,country,2025-08-04,2025-08-11,Claude AI (Free and Pro),onet_task,0,onet_task_pct,"develop web site maps, application models, image templates, or page templates that meet project goals, user needs, or industry standards.",0.08914328610303088
FR,country,2025-08-04,2025-08-11,Claude AI (Free and Pro),onet_task,0,onet_task_count,"diagnose, troubleshoot, and resolve hardware, software, or other network and system problems, and replace defective components when necessary.",554.0
FR,country,2025-08-04,2025-08-11,Claude AI (Free and Pro),onet_task,0,onet_task_pct,"diagnose, troubleshoot, and resolve hardware, software, or other network and system problems, and replace defective components when necessary.",2.5992305526883737
FR,country,2025-08-04,2025-08-11,Claude AI (Free and Pro),onet_task,0,onet_task_count,direct or provide home health services.,26.0
FR,country,2025-08-04,2025-08-11,Claude AI (Free and Pro),onet_task,0,onet_task_pct,direct or provide home health services.,0.12198554940414749
FR,country,2025-08-04,2025-08-11,Claude AI (Free and Pro),onet_task,0,onet_task_count,discuss the treatment of problems with clients.,39.0
FR,country,2025-08-04,2025-08-11,Claude AI (Free and Pro),onet_task,0,onet_task_pct,discuss the treatment of problems with clients.,0.18297832410622128
FR,country,2025-08-04,2025-08-11,Claude AI (Free and Pro),onet_task,0,onet_task_count,"edit instructional materials, such as books, simulation exercises, lesson plans, instructor guides, and tests.",17.0
FR,country,2025-08-04,2025-08-11,Claude AI (Free and Pro),onet_task,0,onet_task_pct,"edit instructional materials, such as books, simulation exercises, lesson plans, instructor guides, and tests.",0.07975978230271183
FR,country,2025-08-04,2025-08-11,Claude AI (Free and Pro),onet_task,0,onet_task_count,"edit or rewrite existing copy as necessary, and submit copy for approval by supervisor.",116.0
FR,country,2025-08-04,2025-08-11,Claude AI (Free and Pro),onet_task,0,onet_task_pct,"edit or rewrite existing copy as necessary, and submit copy for approval by supervisor.",0.5442432204185043
FR,country,2025-08-04,2025-08-11,Claude AI (Free and Pro),onet_task,0,onet_task_count,"edit, standardize, or make changes to material prepared by other writers or establishment personnel.",243.0
FR,country,2025-08-04,2025-08-11,Claude AI (Free and Pro),onet_task,0,onet_task_pct,"edit, standardize, or make changes to material prepared by other writers or establishment personnel.",1.1400957117387633
FR,country,2025-08-04,2025-08-11,Claude AI (Free and Pro),onet_task,0,onet_task_count,"evaluate and grade students' class work, assignments, and papers.",19.0
FR,country,2025-08-04,2025-08-11,Claude AI (Free and Pro),onet_task,0,onet_task_pct,"evaluate and grade students' class work, assignments, and papers.",0.08914328610303088
FR,country,2025-08-04,2025-08-11,Claude AI (Free and Pro),onet_task,0,onet_task_count,"evaluate code to ensure that it is valid, is properly structured, meets industry standards, and is compatible with browsers, devices, or operating systems.",19.0
FR,country,2025-08-04,2025-08-11,Claude AI (Free and Pro),onet_task,0,onet_task_pct,"evaluate code to ensure that it is valid, is properly structured, meets industry standards, and is compatible with browsers, devices, or operating systems.",0.08914328610303088
FR,country,2025-08-04,2025-08-11,Claude AI (Free and Pro),onet_task,0,onet_task_count,evaluate or recommend server hardware or software.,15.0
FR,country,2025-08-04,2025-08-11,Claude AI (Free and Pro),onet_task,0,onet_task_pct,evaluate or recommend server hardware or software.,0.0703762785023928
FR,country,2025-08-04,2025-08-11,Claude AI (Free and Pro),onet_task,0,onet_task_count,evaluate or recommend software for testing or bug tracking.,25.0
FR,country,2025-08-04,2025-08-11,Claude AI (Free and Pro),onet_task,0,onet_task_pct,evaluate or recommend software for testing or bug tracking.,0.117293797503988
FR,country,2025-08-04,2025-08-11,Claude AI (Free and Pro),onet_task,0,onet_task_count,evaluate sources of information to determine any limitations in terms of reliability or usability.,18.0
FR,country,2025-08-04,2025-08-11,Claude AI (Free and Pro),onet_task,0,onet_task_pct,evaluate sources of information to determine any limitations in terms of reliability or usability.,0.08445153420287135
FR,country,2025-08-04,2025-08-11,Claude AI (Free and Pro),onet_task,0,onet_task_count,explain federal and state tax laws to individuals and companies.,25.0
FR,country,2025-08-04,2025-08-11,Claude AI (Free and Pro),onet_task,0,onet_task_pct,explain federal and state tax laws to individuals and companies.,0.117293797503988
FR,country,2025-08-04,2025-08-11,Claude AI (Free and Pro),onet_task,0,onet_task_count,"explain general financial topics to clients, such as credit report ratings, bankruptcy laws, consumer protection laws, wage attachments, or collection actions.",20.0
FR,country,2025-08-04,2025-08-11,Claude AI (Free and Pro),onet_task,0,onet_task_pct,"explain general financial topics to clients, such as credit report ratings, bankruptcy laws, consumer protection laws, wage attachments, or collection actions.",0.0938350380031904
FR,country,2025-08-04,2025-08-11,Claude AI (Free and Pro),onet_task,0,onet_task_count,"explain to customers the different types of loans and credit options that are available, as well as the terms of those services.",15.0
FR,country,2025-08-04,2025-08-11,Claude AI (Free and Pro),onet_task,0,onet_task_pct,"explain to customers the different types of loans and credit options that are available, as well as the terms of those services.",0.0703762785023928
FR,country,2025-08-04,2025-08-11,Claude AI (Free and Pro),onet_task,0,onet_task_count,"extend existing software programs, web-based interactive tools, or database queries as sequence management and analysis needs evolve.",16.0
FR,country,2025-08-04,2025-08-11,Claude AI (Free and Pro),onet_task,0,onet_task_pct,"extend existing software programs, web-based interactive tools, or database queries as sequence management and analysis needs evolve.",0.07506803040255232
FR,country,2025-08-04,2025-08-11,Claude AI (Free and Pro),onet_task,0,onet_task_count,"gather data from sources such as surface or upper air stations, satellites, weather bureaus, or radar for use in meteorological reports or forecasts.",17.0
FR,country,2025-08-04,2025-08-11,Claude AI (Free and Pro),onet_task,0,onet_task_pct,"gather data from sources such as surface or upper air stations, satellites, weather bureaus, or radar for use in meteorological reports or forecasts.",0.07975978230271183
FR,country,2025-08-04,2025-08-11,Claude AI (Free and Pro),onet_task,0,onet_task_count,"gather data on competitors and analyze their prices, sales, and method of marketing and distribution.",15.0
FR,country,2025-08-04,2025-08-11,Claude AI (Free and Pro),onet_task,0,onet_task_pct,"gather data on competitors and analyze their prices, sales, and method of marketing and distribution.",0.0703762785023928
FR,country,2025-08-04,2025-08-11,Claude AI (Free and Pro),onet_task,0,onet_task_count,greet customers and ascertain what each customer wants or needs.,18.0
FR,country,2025-08-04,2025-08-11,Claude AI (Free and Pro),onet_task,0,onet_task_pct,greet customers and ascertain what each customer wants or needs.,0.08445153420287135
FR,country,2025-08-04,2025-08-11,Claude AI (Free and Pro),onet_task,0,onet_task_count,guide clients in the development of skills or strategies for dealing with their problems.,62.0
FR,country,2025-08-04,2025-08-11,Claude AI (Free and Pro),onet_task,0,onet_task_pct,guide clients in the development of skills or strategies for dealing with their problems.,0.2908886178098902
FR,country,2025-08-04,2025-08-11,Claude AI (Free and Pro),onet_task,0,onet_task_count,help programmers and systems analysts test and debug new programs.,55.0
FR,country,2025-08-04,2025-08-11,Claude AI (Free and Pro),onet_task,0,onet_task_pct,help programmers and systems analysts test and debug new programs.,0.25804635450877356
FR,country,2025-08-04,2025-08-11,Claude AI (Free and Pro),onet_task,0,onet_task_count,"identify, develop, or evaluate marketing strategy, based on knowledge of establishment objectives, market characteristics, and cost and markup factors.",16.0
FR,country,2025-08-04,2025-08-11,Claude AI (Free and Pro),onet_task,0,onet_task_pct,"identify, develop, or evaluate marketing strategy, based on knowledge of establishment objectives, market characteristics, and cost and markup factors.",0.07506803040255232
FR,country,2025-08-04,2025-08-11,Claude AI (Free and Pro),onet_task,0,onet_task_count,"identify, evaluate and recommend hardware or software technologies to achieve desired database performance.",15.0
FR,country,2025-08-04,2025-08-11,Claude AI (Free and Pro),onet_task,0,onet_task_pct,"identify, evaluate and recommend hardware or software technologies to achieve desired database performance.",0.0703762785023928
FR,country,2025-08-04,2025-08-11,Claude AI (Free and Pro),onet_task,0,onet_task_count,"install and configure new equipment, including operating software or peripheral equipment.",24.0
FR,country,2025-08-04,2025-08-11,Claude AI (Free and Pro),onet_task,0,onet_task_pct,"install and configure new equipment, including operating software or peripheral equipment.",0.11260204560382847
FR,country,2025-08-04,2025-08-11,Claude AI (Free and Pro),onet_task,0,onet_task_count,"instruct individuals in career development techniques such as job search and application strategies, resume writing, and interview skills.",101.0
FR,country,2025-08-04,2025-08-11,Claude AI (Free and Pro),onet_task,0,onet_task_pct,"instruct individuals in career development techniques such as job search and application strategies, resume writing, and interview skills.",0.47386694191611145
FR,country,2025-08-04,2025-08-11,Claude AI (Free and Pro),onet_task,0,onet_task_count,"instruct students in the knowledge and skills required in a specific occupation or occupational field, using a systematic plan of lectures, discussions, audio-visual presentations, and laboratory, shop and field studies.",25.0
FR,country,2025-08-04,2025-08-11,Claude AI (Free and Pro),onet_task,0,onet_task_pct,"instruct students in the knowledge and skills required in a specific occupation or occupational field, using a systematic plan of lectures, discussions, audio-visual presentations, and laboratory, shop and field studies.",0.117293797503988
FR,country,2025-08-04,2025-08-11,Claude AI (Free and Pro),onet_task,0,onet_task_count,"instruct through lectures, discussions, and demonstrations in one or more subjects, such as english, mathematics, or social studies.",127.0
FR,country,2025-08-04,2025-08-11,Claude AI (Free and Pro),onet_task,0,onet_task_pct,"instruct through lectures, discussions, and demonstrations in one or more subjects, such as english, mathematics, or social studies.",0.595852491320259
FR,country,2025-08-04,2025-08-11,Claude AI (Free and Pro),onet_task,0,onet_task_count,"integrate and develop visual elements, such as line, space, mass, color, and perspective, to produce desired effects, such as the illustration of ideas, emotions, or moods.",18.0
FR,country,2025-08-04,2025-08-11,Claude AI (Free and Pro),onet_task,0,onet_task_pct,"integrate and develop visual elements, such as line, space, mass, color, and perspective, to produce desired effects, such as the illustration of ideas, emotions, or moods.",0.08445153420287135
FR,country,2025-08-04,2025-08-11,Claude AI (Free and Pro),onet_task,0,onet_task_count,"interact with clients to assist them in gaining insight, defining goals, and planning action to achieve effective personal, social, educational, and vocational development and adjustment.",42.0
FR,country,2025-08-04,2025-08-11,Claude AI (Free and Pro),onet_task,0,onet_task_pct,"interact with clients to assist them in gaining insight, defining goals, and planning action to achieve effective personal, social, educational, and vocational development and adjustment.",0.19705357980669982
FR,country,2025-08-04,2025-08-11,Claude AI (Free and Pro),onet_task,0,onet_task_count,"interpret and explain policies, rules, regulations, or laws to organizations, government or corporate officials, or individuals.",24.0
FR,country,2025-08-04,2025-08-11,Claude AI (Free and Pro),onet_task,0,onet_task_pct,"interpret and explain policies, rules, regulations, or laws to organizations, government or corporate officials, or individuals.",0.11260204560382847
FR,country,2025-08-04,2025-08-11,Claude AI (Free and Pro),onet_task,0,onet_task_count,interpret diagnostic test results for deviations from normal.,17.0
