"occupation_id","onet_task_id","task_statement","task_type","importance","frequency","source_mix","notes"
"occ_13_1151_00","20475","Obtain, organize, or develop training procedure manuals, guides, or course materials, such as handouts or visual materials.","Core","0.91","0.00","src_onet_30_1","onet_normalized"
"occ_13_1151_00","20476","Monitor training costs and prepare budget reports to justify expenditures.","Core","0.70","0.00","src_onet_30_1","onet_normalized"
"occ_13_1151_00","20477","Supervise, evaluate, or refer instructors to skill development classes.","Core","0.60","0.00","src_onet_30_1","onet_normalized"
"occ_13_1151_00","93","Keep up with developments in area of expertise by reading current journals, books, or magazine articles.","Core","0.68","0.00","src_onet_30_1","onet_normalized"
"occ_13_1151_00","94","Present information with a variety of instructional techniques or formats, such as role playing, simulations, team exercises, group discussions, videos, or lectures.","Core","0.91","0.59","src_onet_30_1","onet_normalized"
"occ_13_1151_00","95","Schedule classes based on availability of classrooms, equipment, or instructors.","Core","0.56","0.00","src_onet_30_1","onet_normalized"
"occ_13_1151_00","97","Offer specific training programs to help workers maintain or improve job skills.","Core","0.86","0.00","src_onet_30_1","onet_normalized"
"occ_13_1151_00","98","Monitor, evaluate, or record training activities or program effectiveness.","Core","0.85","0.00","src_onet_30_1","onet_normalized"
"occ_13_1151_00","99","Attend meetings or seminars to obtain information for use in training programs or to inform management of training program status.","Core","0.67","0.00","src_onet_30_1","onet_normalized"
"occ_13_1161_00","5433","Collect and analyze data on customer demographics, preferences, needs, and buying habits to identify potential markets and factors affecting product demand.","Core","0.84","0.00","src_onet_30_1","onet_normalized"
"occ_13_1161_00","5434","Prepare reports of findings, illustrating data graphically and translating complex findings into written text.","Core","0.90","0.59","src_onet_30_1","onet_normalized"
"occ_13_1161_00","5435","Measure and assess customer and employee satisfaction.","Core","0.83","0.00","src_onet_30_1","onet_normalized"
"occ_13_1161_00","5436","Forecast and track marketing and sales trends, analyzing collected data.","Core","0.74","0.00","src_onet_30_1","onet_normalized"
"occ_13_1161_00","5437","Seek and provide information to help companies determine their position in the marketplace.","Core","0.74","0.00","src_onet_30_1","onet_normalized"
"occ_13_1161_00","5438","Measure the effectiveness of marketing, advertising, and communications programs and strategies.","Core","0.77","0.00","src_onet_30_1","onet_normalized"
"occ_13_1161_00","5439","Conduct research on consumer opinions and marketing strategies, collaborating with marketing professionals, statisticians, pollsters, and other professionals.","Core","0.84","1.00","src_onet_30_1","onet_normalized"
"occ_13_1161_00","5440","Attend staff conferences to provide management with information and proposals concerning the promotion, distribution, design, and pricing of company products or services.","Core","0.66","0.00","src_onet_30_1","onet_normalized"
"occ_13_1161_00","5441","Gather data on competitors and analyze their prices, sales, and method of marketing and distribution.","Core","0.74","0.00","src_onet_30_1","onet_normalized"
"occ_13_1161_00","5442","Monitor industry statistics and follow trends in trade literature.","Core","0.69","0.00","src_onet_30_1","onet_normalized"
"occ_13_1161_00","5443","Devise and evaluate methods and procedures for collecting data, such as surveys, opinion polls, or questionnaires, or arrange to obtain existing data.","Core","0.82","1.00","src_onet_30_1","onet_normalized"
"occ_13_1161_00","5444","Develop and implement procedures for identifying advertising needs.","Core","0.52","0.00","src_onet_30_1","onet_normalized"
"occ_13_1161_00","5445","Direct trained survey interviewers.","Core","0.62","0.00","src_onet_30_1","onet_normalized"
"occ_13_2011_00","21505","Prepare detailed reports on audit findings.","Core","0.90","0.00","src_onet_30_1","onet_normalized"
"occ_13_2011_00","21506","Report to management about asset utilization and audit results, and recommend changes in operations and financial activities.","Core","0.89","0.00","src_onet_30_1","onet_normalized"
"occ_13_2011_00","21507","Collect and analyze data to detect deficient controls, duplicated effort, extravagance, fraud, or non-compliance with laws, regulations, and management policies.","Core","0.88","0.00","src_onet_30_1","onet_normalized"
"occ_13_2011_00","21508","Inspect account books and accounting systems for efficiency, effectiveness, and use of accepted accounting procedures to record transactions.","Core","0.88","0.67","src_onet_30_1","onet_normalized"
"occ_13_2011_00","21509","Supervise auditing of establishments, and determine scope of investigation required.","Core","0.88","0.67","src_onet_30_1","onet_normalized"
"occ_13_2011_00","21510","Confer with company officials about financial and regulatory matters.","Core","0.82","0.00","src_onet_30_1","onet_normalized"
"occ_13_2011_00","21511","Examine and evaluate financial and information systems, recommending controls to ensure system reliability and data integrity.","Core","0.82","0.00","src_onet_30_1","onet_normalized"
"occ_13_2011_00","21512","Inspect cash on hand, notes receivable and payable, negotiable securities, and canceled checks to confirm records are accurate.","Core","0.81","0.67","src_onet_30_1","onet_normalized"
"occ_13_2011_00","21513","Examine records and interview workers to ensure recording of transactions and compliance with laws and regulations.","Core","0.81","0.63","src_onet_30_1","onet_normalized"
"occ_13_2011_00","21514","Prepare, examine, or analyze accounting records, financial statements, or other financial reports to assess accuracy, completeness, and conformance to reporting and procedural standards.","Core","0.81","0.00","src_onet_30_1","onet_normalized"
"occ_13_2011_00","21515","Prepare adjusting journal entries.","Core","0.81","0.00","src_onet_30_1","onet_normalized"
"occ_13_2011_00","21516","Review accounts for discrepancies and reconcile differences.","Core","0.81","0.00","src_onet_30_1","onet_normalized"
"occ_13_2011_00","21517","Establish tables of accounts and assign entries to proper accounts.","Core","0.78","0.29","src_onet_30_1","onet_normalized"
"occ_13_2011_00","21518","Examine inventory to verify journal and ledger entries.","Core","0.78","0.00","src_onet_30_1","onet_normalized"
"occ_13_2011_00","21519","Analyze business operations, trends, costs, revenues, financial commitments, and obligations to project future revenues and expenses or to provide advice.","Core","0.76","0.00","src_onet_30_1","onet_normalized"
"occ_13_2011_00","21520","Report to management regarding the finances of establishment.","Core","0.76","0.61","src_onet_30_1","onet_normalized"
"occ_13_2011_00","21521","Develop, implement, modify, and document recordkeeping and accounting systems, making use of current computer technology.","Core","0.75","0.64","src_onet_30_1","onet_normalized"
"occ_13_2011_00","21522","Evaluate taxpayer finances to determine tax liability, using knowledge of interest and discount rates, annuities, valuation of stocks and bonds, and amortization valuation of depletable assets.","Core","0.70","0.00","src_onet_30_1","onet_normalized"
"occ_13_2011_00","21523","Examine whether the organization's objectives are reflected in its management activities, and whether employees understand the objectives.","Core","0.67","0.00","src_onet_30_1","onet_normalized"
"occ_13_2011_00","21524","Audit payroll and personnel records to determine unemployment insurance premiums, workers' compensation coverage, liabilities, and compliance with tax laws.","Core","0.62","0.00","src_onet_30_1","onet_normalized"
"occ_13_2011_00","21525","Review taxpayer accounts, and conduct audits on-site, by correspondence, or by summoning taxpayer to office.","Supplemental","0.80","0.00","src_onet_30_1","onet_normalized"
"occ_13_2011_00","21526","Compute taxes owed and prepare tax returns, ensuring compliance with payment, reporting, or other tax requirements.","Supplemental","0.78","0.00","src_onet_30_1","onet_normalized"
"occ_13_2011_00","21527","Advise clients in areas such as compensation, employee health care benefits, the design of accounting or data processing systems, or long-range tax or estate plans.","Supplemental","0.78","0.00","src_onet_30_1","onet_normalized"
"occ_13_2011_00","21529","Direct activities of personnel engaged in filing, recording, compiling, and transmitting financial records.","Supplemental","0.70","0.00","src_onet_30_1","onet_normalized"
"occ_13_2011_00","21530","Conduct pre-implementation audits to determine if systems and programs under development will work as planned.","Supplemental","0.67","0.00","src_onet_30_1","onet_normalized"
"occ_13_2011_00","21531","Develop, maintain, or analyze budgets, preparing periodic reports that compare budgeted costs to actual costs.","n/a","0.60","0.50","src_onet_30_1","onet_normalized"
"occ_13_2011_00","21532","Prepare, analyze, or verify annual reports, financial statements, and other records, using accepted accounting and statistical procedures to assess financial condition and facilitate financial planning.","n/a","0.60","0.50","src_onet_30_1","onet_normalized"
"occ_13_2011_00","21533","Process invoices for payment.","n/a","0.60","0.50","src_onet_30_1","onet_normalized"
"occ_13_2011_00","21534","Review data about material assets, net worth, liabilities, capital stock, surplus, income, or expenditures.","n/a","0.60","0.50","src_onet_30_1","onet_normalized"
"occ_13_2051_00","21579","Advise clients on aspects of capitalization, such as amounts, sources, or timing.","n/a","0.60","0.50","src_onet_30_1","onet_normalized"
"occ_13_2051_00","21580","Analyze financial or operational performance of companies facing financial difficulties to identify or recommend remedies.","n/a","0.60","0.50","src_onet_30_1","onet_normalized"
"occ_13_2051_00","21581","Assess companies as investments for clients by examining company facilities.","n/a","0.60","0.50","src_onet_30_1","onet_normalized"
"occ_13_2051_00","21582","Collaborate on projects with other professionals, such as lawyers, accountants, or public relations experts.","n/a","0.60","0.50","src_onet_30_1","onet_normalized"
"occ_13_2051_00","21583","Collaborate with investment bankers to attract new corporate clients.","n/a","0.60","0.50","src_onet_30_1","onet_normalized"
"occ_13_2051_00","21584","Conduct financial analyses related to investments in green construction or green retrofitting projects.","n/a","0.60","0.50","src_onet_30_1","onet_normalized"
"occ_13_2051_00","21585","Confer with clients to restructure debt, refinance debt, or raise new debt.","n/a","0.60","0.50","src_onet_30_1","onet_normalized"
"occ_13_2051_00","21586","Create client presentations of plan details.","n/a","0.60","0.50","src_onet_30_1","onet_normalized"
"occ_13_2051_00","21587","Determine the prices at which securities should be syndicated and offered to the public.","n/a","0.60","0.50","src_onet_30_1","onet_normalized"
"occ_13_2051_00","21588","Develop and maintain client relationships.","n/a","0.60","0.50","src_onet_30_1","onet_normalized"
"occ_13_2051_00","21589","Draw charts and graphs, using computer spreadsheets, to illustrate technical reports.","n/a","0.60","0.50","src_onet_30_1","onet_normalized"
"occ_13_2051_00","21590","Employ financial models to develop solutions to financial problems or to assess the financial or capital impact of transactions.","n/a","0.60","0.50","src_onet_30_1","onet_normalized"
"occ_13_2051_00","21591","Evaluate and compare the relative quality of various securities in a given industry.","n/a","0.60","0.50","src_onet_30_1","onet_normalized"
"occ_13_2051_00","21592","Evaluate capital needs of clients and assess market conditions to inform structuring of financial packages.","n/a","0.60","0.50","src_onet_30_1","onet_normalized"
"occ_13_2051_00","21593","Inform investment decisions by analyzing financial information to forecast business, industry, or economic conditions.","n/a","0.60","0.50","src_onet_30_1","onet_normalized"
"occ_13_2051_00","21594","Interpret data on price, yield, stability, future investment-risk trends, economic influences, and other factors affecting investment programs.","n/a","0.60","0.50","src_onet_30_1","onet_normalized"
"occ_13_2051_00","21595","Monitor developments in the fields of industrial technology, business, finance, and economic theory.","n/a","0.60","0.50","src_onet_30_1","onet_normalized"
"occ_13_2051_00","21596","Monitor fundamental economic, industrial, and corporate developments by analyzing information from financial publications and services, investment banking firms, government agencies, trade publications, company sources, or personal interviews.","n/a","0.60","0.50","src_onet_30_1","onet_normalized"
"occ_13_2051_00","21597","Perform securities valuation or pricing.","n/a","0.60","0.50","src_onet_30_1","onet_normalized"
"occ_13_2051_00","21598","Prepare all materials for transactions or execution of deals.","n/a","0.60","0.50","src_onet_30_1","onet_normalized"
"occ_13_2051_00","21599","Prepare plans of action for investment, using financial analyses.","n/a","0.60","0.50","src_onet_30_1","onet_normalized"
"occ_13_2051_00","21600","Present oral or written reports on general economic trends, individual corporations, and entire industries.","n/a","0.60","0.50","src_onet_30_1","onet_normalized"
"occ_13_2051_00","21601","Purchase investments for companies in accordance with company policy.","n/a","0.60","0.50","src_onet_30_1","onet_normalized"
"occ_13_2051_00","21602","Recommend investments and investment timing to companies, investment firm staff, or the public.","n/a","0.60","0.50","src_onet_30_1","onet_normalized"
"occ_13_2051_00","21603","Specialize in green financial instruments, such as socially responsible mutual funds or exchange-traded funds (ETF) that are comprised of green companies.","n/a","0.60","0.50","src_onet_30_1","onet_normalized"
"occ_13_2051_00","21604","Supervise, train, or mentor junior team members.","n/a","0.60","0.50","src_onet_30_1","onet_normalized"
"occ_13_2052_00","12904","Analyze financial information obtained from clients to determine strategies for meeting clients' financial objectives.","Core","0.91","0.00","src_onet_30_1","onet_normalized"
"occ_13_2052_00","12905","Answer clients' questions about the purposes and details of financial plans and strategies.","Core","0.89","0.00","src_onet_30_1","onet_normalized"
"occ_13_2052_00","12907","Interview clients to determine their current income, expenses, insurance coverage, tax status, financial objectives, risk tolerance, or other information needed to develop a financial plan.","Core","0.91","0.00","src_onet_30_1","onet_normalized"
"occ_13_2052_00","12909","Implement financial planning recommendations, or refer clients to someone who can assist them with plan implementation.","Core","0.80","0.00","src_onet_30_1","onet_normalized"
"occ_13_2052_00","12913","Prepare or interpret for clients information, such as investment performance reports, financial document summaries, or income projections.","Core","0.76","0.00","src_onet_30_1","onet_normalized"
"occ_13_2052_00","12914","Guide clients in the gathering of information, such as bank account records, income tax returns, life and disability insurance records, pension plans, or wills.","Core","0.71","0.00","src_onet_30_1","onet_normalized"
"occ_13_2052_00","12915","Contact clients periodically to determine any changes in their financial status.","Core","0.78","0.00","src_onet_30_1","onet_normalized"
"occ_13_2052_00","12916","Meet with clients' other advisors, such as attorneys, accountants, trust officers, or investment bankers, to fully understand clients' financial goals and circumstances.","Core","0.60","0.00","src_onet_30_1","onet_normalized"
"occ_13_2052_00","12917","Devise debt liquidation plans that include payoff priorities and timelines.","Core","0.59","0.00","src_onet_30_1","onet_normalized"
"occ_13_2052_00","12918","Open accounts for clients, and disburse funds from accounts to creditors as agent for clients.","Supplemental","0.71","0.00","src_onet_30_1","onet_normalized"
"occ_13_2052_00","12919","Conduct seminars or workshops on financial planning topics, such as retirement planning, estate planning, or the evaluation of severance packages.","Supplemental","0.27","0.00","src_onet_30_1","onet_normalized"
"occ_13_2052_00","19570","Inform clients about tax benefits, government rebates, or other financial benefits of alternative-fuel vehicle purchases or energy-efficient home construction, improvements, or remodeling.","Supplemental","0.44","0.00","src_onet_30_1","onet_normalized"
"occ_13_2052_00","19571","Recommend environmentally responsible investments, such as cleantech, alternative energy, or conservation technologies, companies, or funds.","Supplemental","0.39","0.00","src_onet_30_1","onet_normalized"
"occ_13_2052_00","20182","Recommend to clients strategies in cash management, insurance coverage, investment planning, or other areas to help them achieve their financial goals.","Core","0.85","0.00","src_onet_30_1","onet_normalized"
"occ_13_2052_00","20183","Review clients' accounts and plans regularly to determine whether life changes, economic changes, environmental concerns, or financial performance indicate a need for plan reassessment.","Core","0.86","0.00","src_onet_30_1","onet_normalized"
"occ_13_2052_00","20184","Manage client portfolios, keeping client plans up-to-date.","Core","0.86","0.00","src_onet_30_1","onet_normalized"
"occ_13_2052_00","20185","Recruit and maintain client bases.","Core","0.62","0.00","src_onet_30_1","onet_normalized"
"occ_13_2052_00","20186","Explain to clients the personal financial advisor's responsibilities and the types of services to be provided.","Core","0.75","0.00","src_onet_30_1","onet_normalized"
"occ_13_2052_00","20187","Investigate available investment opportunities to determine compatibility with client financial plans.","Core","0.74","0.00","src_onet_30_1","onet_normalized"
"occ_13_2052_00","20188","Monitor financial market trends to ensure that client plans are responsive.","Core","0.65","0.53","src_onet_30_1","onet_normalized"
"occ_13_2052_00","20189","Recommend financial products, such as stocks, bonds, mutual funds, or insurance.","Core","0.80","0.00","src_onet_30_1","onet_normalized"
"occ_13_2072_00","21635","Assist in selection of financial award candidates using electronic databases to certify loan eligibility.","n/a","0.60","0.50","src_onet_30_1","onet_normalized"
"occ_13_2072_00","21636","Authorize or sign mail collection letters.","n/a","0.60","0.50","src_onet_30_1","onet_normalized"
"occ_13_2072_00","21637","Calculate amount of debt and funds available to plan methods of payoff and to estimate time for debt liquidation.","n/a","0.60","0.50","src_onet_30_1","onet_normalized"
"occ_13_2072_00","21638","Confer with underwriters to resolve mortgage application problems.","n/a","0.60","0.50","src_onet_30_1","onet_normalized"
"occ_13_2072_00","21639","Contact applicants or creditors to resolve questions about applications or to assist with completion of paperwork.","n/a","0.60","0.50","src_onet_30_1","onet_normalized"
"occ_13_2072_00","21640","Contact borrowers with delinquent accounts to obtain payment in full or to negotiate repayment plans.","n/a","0.60","0.50","src_onet_30_1","onet_normalized"
"occ_13_2072_00","21641","Counsel clients on personal and family financial problems, such as excessive spending or borrowing of funds.","n/a","0.60","0.50","src_onet_30_1","onet_normalized"
"occ_13_2072_00","21642","Establish payment priorities according to credit terms and interest rates to reduce clients' overall costs.","n/a","0.60","0.50","src_onet_30_1","onet_normalized"
"occ_13_2072_00","21643","Inform individuals and groups about the financial assistance available to college or university students.","n/a","0.60","0.50","src_onet_30_1","onet_normalized"
"occ_13_2072_00","21644","Maintain and review account records, updating and recategorizing them according to status changes.","n/a","0.60","0.50","src_onet_30_1","onet_normalized"
"occ_13_2072_00","21645","Match individuals' needs and eligibility with available financial aid programs to provide informed recommendations.","n/a","0.60","0.50","src_onet_30_1","onet_normalized"
"occ_13_2072_00","21646","Review accounts to determine write-offs for collection agencies.","n/a","0.60","0.50","src_onet_30_1","onet_normalized"
"occ_13_2072_00","21647","Review billing for accuracy.","n/a","0.60","0.50","src_onet_30_1","onet_normalized"
"occ_13_2072_00","3407","Approve loans within specified limits, and refer loan applications outside those limits to management for approval.","Core","0.85","0.49","src_onet_30_1","onet_normalized"
"occ_13_2072_00","3408","Meet with applicants to obtain information for loan applications and to answer questions about the process.","Core","0.90","0.84","src_onet_30_1","onet_normalized"
"occ_13_2072_00","3409","Analyze applicants' financial status, credit, and property evaluations to determine feasibility of granting loans.","Core","0.89","0.70","src_onet_30_1","onet_normalized"
"occ_13_2072_00","3410","Explain to customers the different types of loans and credit options that are available, as well as the terms of those services.","Core","0.83","0.93","src_onet_30_1","onet_normalized"
"occ_13_2072_00","3411","Obtain and compile copies of loan applicants' credit histories, corporate financial statements, and other financial information.","Core","0.78","0.13","src_onet_30_1","onet_normalized"
"occ_13_2072_00","3412","Review and update credit and loan files.","Core","0.78","0.73","src_onet_30_1","onet_normalized"
"occ_13_2072_00","3413","Review loan agreements to ensure that they are complete and accurate according to policy.","Core","0.78","0.06","src_onet_30_1","onet_normalized"
"occ_13_2072_00","3414","Compute payment schedules.","Core","0.64","0.22","src_onet_30_1","onet_normalized"
"occ_13_2072_00","3415","Stay abreast of new types of loans and other financial services and products to better meet customers' needs.","Core","0.72","0.07","src_onet_30_1","onet_normalized"
"occ_13_2072_00","3416","Submit applications to credit analysts for verification and recommendation.","Core","0.80","0.00","src_onet_30_1","onet_normalized"
"occ_13_2072_00","3417","Handle customer complaints and take appropriate action to resolve them.","Core","0.74","0.13","src_onet_30_1","onet_normalized"
"occ_13_2072_00","3418","Work with clients to identify their financial goals and to find ways of reaching those goals.","Core","0.74","0.13","src_onet_30_1","onet_normalized"
"occ_13_2072_00","3421","Market bank products to individuals and firms, promoting bank services that may meet customers' needs.","Core","0.70","0.00","src_onet_30_1","onet_normalized"
"occ_13_2072_00","3422","Supervise loan personnel.","Supplemental","0.73","1.00","src_onet_30_1","onet_normalized"
"occ_13_2072_00","3423","Set credit policies, credit lines, procedures and standards in conjunction with senior managers.","Supplemental","0.52","0.18","src_onet_30_1","onet_normalized"
"occ_13_2072_00","3425","Analyze potential loan markets and develop referral networks to locate prospects for loans.","Core","0.69","0.00","src_onet_30_1","onet_normalized"
"occ_13_2072_00","3426","Prepare reports to send to customers whose accounts are delinquent, and forward irreconcilable accounts for collector action.","Supplemental","0.60","0.00","src_onet_30_1","onet_normalized"
"occ_15_1211_00","20950","Troubleshoot program and system malfunctions to restore normal functioning.","Core","0.81","1.00","src_onet_30_1","onet_normalized"
"occ_15_1211_00","3464","Provide staff and users with assistance solving computer-related problems, such as malfunctions and program problems.","Core","0.76","1.00","src_onet_30_1","onet_normalized"
"occ_15_1211_00","3465","Test, maintain, and monitor computer programs and systems, including coordinating the installation of computer programs and systems.","Core","0.75","1.00","src_onet_30_1","onet_normalized"
"occ_15_1211_00","3466","Use object-oriented programming languages, as well as client and server applications development processes and multimedia and Internet technology.","Core","0.68","1.00","src_onet_30_1","onet_normalized"
"occ_15_1211_00","3467","Confer with clients regarding the nature of the information processing or computation needs a computer program is to address.","Core","0.52","0.00","src_onet_30_1","onet_normalized"
"occ_15_1211_00","3468","Coordinate and link the computer systems within an organization to increase compatibility so that information can be shared.","Core","0.69","0.52","src_onet_30_1","onet_normalized"
"occ_15_1211_00","3469","Consult with management to ensure agreement on system principles.","Core","0.64","0.00","src_onet_30_1","onet_normalized"
"occ_15_1211_00","3470","Expand or modify system to serve new purposes or improve work flow.","Core","0.62","0.00","src_onet_30_1","onet_normalized"
"occ_15_1211_00","3471","Interview or survey workers, observe job performance, or perform the job to determine what information is processed and how it is processed.","Supplemental","0.61","0.07","src_onet_30_1","onet_normalized"
"occ_15_1211_00","3472","Determine computer software or hardware needed to set up or alter systems.","Core","0.58","0.06","src_onet_30_1","onet_normalized"
"occ_15_1211_00","3473","Train staff and users to work with computer systems and programs.","Core","0.61","0.00","src_onet_30_1","onet_normalized"
"occ_15_1211_00","3474","Analyze information processing or computation needs and plan and design computer systems, using techniques such as structured analysis, data modeling, and information engineering.","Core","0.65","1.00","src_onet_30_1","onet_normalized"
"occ_15_1211_00","3475","Assess the usefulness of pre-developed application packages and adapt them to a user environment.","Core","0.58","0.10","src_onet_30_1","onet_normalized"
"occ_15_1211_00","3476","Define the goals of the system and devise flow charts and diagrams describing logical operational steps of programs.","Core","0.52","0.00","src_onet_30_1","onet_normalized"
"occ_15_1211_00","3477","Develop, document, and revise system design procedures, test procedures, and quality standards.","Core","0.55","0.00","src_onet_30_1","onet_normalized"
"occ_15_1211_00","3478","Review and analyze computer printouts and performance indicators to locate code problems, and correct errors by correcting codes.","Supplemental","0.65","1.00","src_onet_30_1","onet_normalized"
"occ_15_1211_00","3479","Recommend new equipment or software packages.","Core","0.53","0.00","src_onet_30_1","onet_normalized"
"occ_15_1211_00","3480","Read manuals, periodicals, and technical reports to learn how to develop programs that meet staff and user requirements.","Core","0.55","0.00","src_onet_30_1","onet_normalized"
"occ_15_1211_00","3481","Supervise computer programmers or other systems analysts or serve as project leaders for particular systems projects.","Supplemental","0.60","0.57","src_onet_30_1","onet_normalized"
"occ_15_1211_00","3482","Use the computer in the analysis and solution of business problems, such as development of integrated production and inventory control and cost analysis systems.","Core","0.74","0.84","src_onet_30_1","onet_normalized"
"occ_15_1211_00","3483","Prepare cost-benefit and return-on-investment analyses to aid in decisions on system implementation.","Supplemental","0.44","0.25","src_onet_30_1","onet_normalized"
"occ_15_1211_00","3484","Specify inputs accessed by the system and plan the distribution and use of the results.","Core","0.62","0.00","src_onet_30_1","onet_normalized"
"occ_15_1212_00","5313","Train users and promote security awareness to ensure system security and to improve server and network efficiency.","Core","0.70","0.02","src_onet_30_1","onet_normalized"
"occ_15_1212_00","5314","Develop plans to safeguard computer files against accidental or unauthorized modification, destruction, or disclosure and to meet emergency data processing needs.","Core","0.85","1.00","src_onet_30_1","onet_normalized"
"occ_15_1212_00","5315","Confer with users to discuss issues such as computer data access needs, security violations, and programming changes.","Core","0.73","0.67","src_onet_30_1","onet_normalized"
"occ_15_1212_00","5316","Monitor current reports of computer viruses to determine when to update virus protection systems.","Core","0.81","1.00","src_onet_30_1","onet_normalized"
"occ_15_1212_00","5317","Modify computer security files to incorporate new software, correct errors, or change individual access status.","Core","0.77","1.00","src_onet_30_1","onet_normalized"
"occ_15_1212_00","5318","Coordinate implementation of computer system plan with establishment personnel and outside vendors.","Core","0.72","0.04","src_onet_30_1","onet_normalized"
"occ_15_1212_00","5319","Monitor use of data files and regulate access to safeguard information in computer files.","Core","0.72","1.00","src_onet_30_1","onet_normalized"
"occ_15_1212_00","5320","Perform risk assessments and execute tests of data processing system to ensure functioning of data processing activities and security measures.","Core","0.78","0.56","src_onet_30_1","onet_normalized"
"occ_15_1212_00","5321","Encrypt data transmissions and erect firewalls to conceal confidential information as it is being transmitted and to keep out tainted digital transfers.","Core","0.79","1.00","src_onet_30_1","onet_normalized"
"occ_15_1212_00","5322","Document computer security and emergency measures policies, procedures, and tests.","Core","0.73","0.01","src_onet_30_1","onet_normalized"
"occ_15_1212_00","5323","Review violations of computer security procedures and discuss procedures with violators to ensure violations are not repeated.","Core","0.76","0.03","src_onet_30_1","onet_normalized"
"occ_15_1232_00","1282","Answer user inquiries regarding computer software or hardware operation to resolve problems.","Core","0.70","1.00","src_onet_30_1","onet_normalized"
"occ_15_1232_00","1283","Enter commands and observe system functioning to verify correct operations and detect errors.","Core","0.64","0.18","src_onet_30_1","onet_normalized"
"occ_15_1232_00","1284","Install and perform minor repairs to hardware, software, or peripheral equipment, following design or installation specifications.","Core","0.69","1.00","src_onet_30_1","onet_normalized"
"occ_15_1232_00","1285","Oversee the daily performance of computer systems.","Core","0.75","1.00","src_onet_30_1","onet_normalized"
"occ_15_1232_00","1286","Set up equipment for employee use, performing or ensuring proper installation of cables, operating systems, or appropriate software.","Core","0.73","1.00","src_onet_30_1","onet_normalized"
"occ_15_1232_00","1287","Maintain records of daily data communication transactions, problems and remedial actions taken, or installation activities.","Core","0.62","1.00","src_onet_30_1","onet_normalized"
"occ_15_1232_00","1288","Read technical manuals, confer with users, or conduct computer diagnostics to investigate and resolve problems or to provide technical assistance and support.","Core","0.73","1.00","src_onet_30_1","onet_normalized"
"occ_15_1232_00","1289","Confer with staff, users, and management to establish requirements for new systems or modifications.","Core","0.68","1.00","src_onet_30_1","onet_normalized"
"occ_15_1232_00","1290","Develop training materials and procedures, or train users in the proper use of hardware or software.","Core","0.57","0.00","src_onet_30_1","onet_normalized"
"occ_15_1232_00","1291","Refer major hardware or software problems or defective products to vendors or technicians for service.","Core","0.60","0.00","src_onet_30_1","onet_normalized"
"occ_15_1232_00","1292","Prepare evaluations of software or hardware, and recommend improvements or upgrades.","Core","0.60","0.00","src_onet_30_1","onet_normalized"
"occ_15_1232_00","1293","Read trade magazines and technical manuals, or attend conferences and seminars to maintain knowledge of hardware and software.","Core","0.51","0.00","src_onet_30_1","onet_normalized"
"occ_15_1232_00","1295","Inspect equipment and read order sheets to prepare for delivery to users.","Core","0.55","1.00","src_onet_30_1","onet_normalized"
"occ_15_1232_00","1296","Modify and customize commercial programs for internal needs.","Supplemental","0.47","0.00","src_onet_30_1","onet_normalized"
"occ_15_1232_00","1297","Conduct office automation feasibility studies, including workflow analysis, space design, or cost comparison analysis.","Supplemental","0.54","0.00","src_onet_30_1","onet_normalized"
"occ_15_1232_00","15204","Hire, supervise, and direct workers engaged in special project work, problem-solving, monitoring, and installation of data communication equipment and software.","Supplemental","0.48","0.00","src_onet_30_1","onet_normalized"
"occ_15_1241_00","18956","Adjust network sizes to meet volume or capacity demands.","Core","0.70","0.00","src_onet_30_1","onet_normalized"
"occ_15_1241_00","18957","Communicate with customers, sales staff, or marketing staff to determine customer needs.","Core","0.66","0.00","src_onet_30_1","onet_normalized"
"occ_15_1241_00","18958","Communicate with system users to ensure accounts are set up properly or to diagnose and solve operational problems.","Core","0.69","1.00","src_onet_30_1","onet_normalized"
"occ_15_1241_00","18959","Coordinate installation of new equipment.","Core","0.74","0.67","src_onet_30_1","onet_normalized"
"occ_15_1241_00","18960","Coordinate network operations, maintenance, repairs, or upgrades.","Core","0.79","0.00","src_onet_30_1","onet_normalized"
"occ_15_1241_00","18961","Coordinate network or design activities with designers of associated networks.","Core","0.54","0.00","src_onet_30_1","onet_normalized"
"occ_15_1241_00","18962","Design, build, or operate equipment configuration prototypes, including network hardware, software, servers, or server operation systems.","Core","0.70","0.00","src_onet_30_1","onet_normalized"
"occ_15_1241_00","18963","Design, organize, and deliver product awareness, skills transfer, or product education sessions for staff or suppliers.","Core","0.59","0.00","src_onet_30_1","onet_normalized"
"occ_15_1241_00","18964","Determine specific network hardware or software requirements, such as platforms, interfaces, bandwidths, or routine schemas.","Core","0.65","0.67","src_onet_30_1","onet_normalized"
"occ_15_1241_00","18965","Develop and implement solutions for network problems.","Core","0.80","0.00","src_onet_30_1","onet_normalized"
"occ_15_1241_00","18966","Develop and write procedures for installation, use, or troubleshooting of communications hardware or software.","Core","0.71","0.00","src_onet_30_1","onet_normalized"
"occ_15_1241_00","18967","Develop conceptual, logical, or physical network designs.","Core","0.69","0.00","src_onet_30_1","onet_normalized"
"occ_15_1241_00","18968","Develop disaster recovery plans.","Core","0.86","0.00","src_onet_30_1","onet_normalized"
"occ_15_1241_00","18969","Develop network-related documentation.","Core","0.72","0.00","src_onet_30_1","onet_normalized"
